filter,reducer,model,fold,n_features,auroc,bal_acc,f1_macro
chrom_hmm_E6E7,pca200,mlp,1,200.0,0.9098567817789364,0.6981258366800535,0.7112349778621126
chrom_hmm_E6E7,pca200,cnn,1,200.0,0.7195641051998521,0.400334672021419,0.2003990566562322
chrom_hmm_E6E7,pca300,xgboost,1,300.0,0.87169375785442,0.6922356091030789,0.6846555676650757
chrom_hmm_E6E7,pca300,random_forest,1,300.0,0.8568300017914008,0.6455823293172691,0.6256585879873552
chrom_hmm_E6E7,pca300,logistic,1,300.0,0.91416020408154,0.7471887550200803,0.7477922060348342
chrom_hmm_E6E7,pca300,elasticnet,1,300.0,0.9159789939398664,0.7552208835341365,0.7589320677895773
chrom_hmm_E6E7,pca300,svm,1,300.0,0.8976809960097479,0.7073627844712181,0.713964717824906
chrom_hmm_E6E7,pca300,mlp,1,300.0,0.9135091926990104,0.6839357429718875,0.6959231597718806
chrom_hmm_E6E7,pca300,cnn,1,300.0,0.8310318797992795,0.6044846050870146,0.5237891737891737
chrom_hmm_E6E7,pls20,xgboost,1,20.0,0.8781894966200148,0.6647925033467202,0.6743967197687706
chrom_hmm_E6E7,pls20,random_forest,1,20.0,0.8636435210595931,0.6870147255689424,0.7138461538461538
chrom_hmm_E6E7,pls20,logistic,1,20.0,0.9187516592724804,0.7521419009370817,0.7695433531875425
chrom_hmm_E6E7,pls20,elasticnet,1,20.0,0.9181554254676842,0.7561579651941098,0.7745211096162471
chrom_hmm_E6E7,pls20,svm,1,20.0,0.9181751799557976,0.7212851405622489,0.7375113227752594
chrom_hmm_E6E7,pls20,mlp,1,20.0,0.9214666857622174,0.7218875502008032,0.7393857271906051
chrom_hmm_E6E7,pls20,cnn,1,20.0,0.8760026697870306,0.6900937081659974,0.7071428571428572
chrom_hmm_E6E7,pls30,xgboost,1,30.0,0.8895254405723466,0.7228246318607764,0.748431599229287
chrom_hmm_E6E7,pls30,random_forest,1,30.0,0.8659077395194191,0.649665327978581,0.6623799495153172
chrom_hmm_E6E7,pls30,logistic,1,30.0,0.9243462966310668,0.7657295850066935,0.7903854618625417
chrom_hmm_E6E7,pls30,elasticnet,1,30.0,0.9266630363761608,0.778380187416332,0.7954998392799743
chrom_hmm_E6E7,pls30,svm,1,30.0,0.9243525678971344,0.7546184738955825,0.7740458774941533
chrom_hmm_E6E7,pls30,mlp,1,30.0,0.928984091024973,0.739491298527443,0.7612263805003212
chrom_hmm_E6E7,pls30,cnn,1,30.0,0.8830819072565183,0.6885542168674698,0.6986762892470089
chrom_hmm_E6E7,ae,xgboost,2,64.0,0.8120779267926945,0.594728775156604,0.596592154284462
chrom_hmm_E6E7,ae,random_forest,2,64.0,0.8267619594993875,0.616453418632547,0.6199576010989581
chrom_hmm_E6E7,ae,logistic,2,64.0,0.8659783257246233,0.7059309609489537,0.6831474915000553
chrom_hmm_E6E7,ae,elasticnet,2,64.0,0.8666089417384978,0.7059309609489537,0.6831474915000553
chrom_hmm_E6E7,ae,svm,2,64.0,0.8664044484062882,0.720924963347994,0.7023925667828106
chrom_hmm_E6E7,ae,mlp,2,64.0,0.8398624774435234,0.6283353325336533,0.6225700522889278
chrom_hmm_E6E7,ae,cnn,2,64.0,0.8555986008716028,0.6420698387311742,0.6344096330537008
chrom_hmm_E6E7,ae_vae,xgboost,2,64.0,0.8145150553145526,0.6304544848727175,0.6336233537773974
chrom_hmm_E6E7,ae_vae,random_forest,2,64.0,0.833276206016587,0.6318539250966281,0.6326639892904953
chrom_hmm_E6E7,ae_vae,logistic,2,64.0,0.8751065877546006,0.7294615487138478,0.7031432748538012
chrom_hmm_E6E7,ae_vae,elasticnet,2,64.0,0.8752281749856575,0.7168599226975876,0.6971453324669699
chrom_hmm_E6E7,ae_vae,svm,2,64.0,0.8403641111551412,0.6808609889377584,0.669150966812298
chrom_hmm_E6E7,ae_vae,mlp,2,64.0,0.8617415121561175,0.6947287751566039,0.6770894498872274
chrom_hmm_E6E7,ae_vae,cnn,2,64.0,0.855936726392335,0.6024523523923765,0.6085228085228085
chrom_hmm_E6E7,chrom_hmm,xgboost,2,2.0,0.5968059221828956,0.3954618152738904,0.3964395696294263
chrom_hmm_E6E7,chrom_hmm,random_forest,2,2.0,0.60804628557645,0.3998000799680127,0.3983482014957074
chrom_hmm_E6E7,chrom_hmm,logistic,2,2.0,0.6724586110525852,0.4254031720645075,0.4077466779756856
chrom_hmm_E6E7,chrom_hmm,elasticnet,2,2.0,0.6696455507817237,0.4263494602159137,0.3794550872711792
chrom_hmm_E6E7,chrom_hmm,svm,2,2.0,0.672760967202145,0.495868319338931,0.4641717188887
chrom_hmm_E6E7,chrom_hmm,mlp,2,2.0,0.6804661116020232,0.4773957083833133,0.4611138330883553
chrom_hmm_E6E7,chrom_hmm,cnn,2,2.0,0.6728389169374868,0.4758163401306144,0.4358509863165705
chrom_hmm_E6E7,none,xgboost,2,50775.0,0.924144081907774,0.6947687591630015,0.701551735239199
chrom_hmm_E6E7,none,random_forest,2,50775.0,0.9022515557666204,0.685239237638278,0.6897493715675534
chrom_hmm_E6E7,none,logistic,2,50775.0,0.9290334640351496,0.7061042249766759,0.7132958724689992
chrom_hmm_E6E7,none,elasticnet,2,50775.0,0.9305608662375758,0.7713714514194322,0.7583530948207718
chrom_hmm_E6E7,none,svm,2,50775.0,0.9129414379190286,0.7454484872717578,0.7270348711284383
chrom_hmm_E6E7,none,mlp,2,50775.0,0.8337204057626999,0.6012261761961882,0.5675824584915494
chrom_hmm_E6E7,none,cnn,2,,,,
chrom_hmm_E6E7,pca100,xgboost,2,100.0,0.9253970517803546,0.7047047847527655,0.7028003613369466
chrom_hmm_E6E7,pca100,random_forest,2,100.0,0.8833173039556499,0.6699720111955219,0.6744946627299568
chrom_hmm_E6E7,pca100,logistic,2,100.0,0.9268527391568372,0.732300413168066,0.7320613769432667
chrom_hmm_E6E7,pca100,elasticnet,2,100.0,0.929499925293242,0.7530321204851392,0.7491045710097713
chrom_hmm_E6E7,pca100,svm,2,100.0,0.9163491579193274,0.7659069705451153,0.752888613946455
chrom_hmm_E6E7,pca100,mlp,2,100.0,0.8932704133264432,0.6853725176596028,0.6898550724637681
chrom_hmm_E6E7,pca100,cnn,2,100.0,0.784304385478687,0.4349593495934959,0.3601183487531114
chrom_hmm_E6E7,pca200,xgboost,2,200.0,0.925312285074916,0.7795015327202451,0.7725738054722741
chrom_hmm_E6E7,pca200,random_forest,2,200.0,0.8700943210021932,0.6883113421298147,0.6872270375596318
chrom_hmm_E6E7,pca200,logistic,2,200.0,0.9224959541434258,0.714234306277489,0.7155941891702896
chrom_hmm_E6E7,pca200,elasticnet,2,200.0,0.9238461080502042,0.714234306277489,0.7155941891702896
chrom_hmm_E6E7,pca200,svm,2,200.0,0.9152132973801692,0.7533053445288552,0.7506543394911974
chrom_hmm_E6E7,pca200,mlp,2,200.0,0.9072313855375794,0.7030321204851392,0.709461296389401
chrom_hmm_E6E7,pca200,cnn,2,200.0,0.8834065034633173,0.6159069705451153,0.6138501728841622
chrom_hmm_E6E7,pca300,xgboost,2,300.0,0.9054638335987234,0.6839730774356924,0.6851955656011194
chrom_hmm_E6E7,pca300,random_forest,2,300.0,0.8524990849389195,0.6937291749966681,0.6649465644770809
chrom_hmm_E6E7,pca300,logistic,2,300.0,0.9240273731366184,0.7101692656270825,0.7152777777777777
chrom_hmm_E6E7,pca300,elasticnet,2,300.0,0.9231603579703554,0.7268359322937492,0.7293233082706766
chrom_hmm_E6E7,pca300,svm,2,300.0,0.9152446762017312,0.7366386778621884,0.7366386778621884
chrom_hmm_E6E7,pca300,mlp,2,300.0,0.902677910812304,0.6656337465013994,0.6661303837774426
chrom_hmm_E6E7,pca300,cnn,2,300.0,0.8416569879404353,0.5663068106090897,0.5205761316872428
chrom_hmm_E6E7,pls20,xgboost,2,20.0,0.8939014407999363,0.6628348660535787,0.6752631798218204
chrom_hmm_E6E7,pls20,random_forest,2,20.0,0.8973264532892316,0.6421031587365054,0.6515908499432236
chrom_hmm_E6E7,pls20,logistic,2,20.0,0.9185111443959538,0.6809009729441556,0.6882279942279942
chrom_hmm_E6E7,pls20,elasticnet,2,20.0,0.9161393598106494,0.676835932293749,0.6803270803270802
chrom_hmm_E6E7,pls20,svm,2,20.0,0.9193311423985168,0.672364387578302,0.6808421052631579
chrom_hmm_E6E7,pls20,mlp,2,20.0,0.9170538021449944,0.7156337465013994,0.720486111111111
chrom_hmm_E6E7,pls20,cnn,2,20.0,0.905517681134232,0.7612554978008795,0.72220014286642
chrom_hmm_E6E7,pls30,xgboost,2,30.0,0.8913634340079448,0.6335665733706518,0.6360909090909092
chrom_hmm_E6E7,pls30,random_forest,2,30.0,0.9045890349485252,0.6349660135945622,0.6359971098265896
chrom_hmm_E6E7,pls30,logistic,2,30.0,0.9234708338649767,0.6656337465013994,0.6709936980876955
chrom_hmm_E6E7,pls30,elasticnet,2,30.0,0.9208658603109972,0.6935025989604159,0.6993746993746993
chrom_hmm_E6E7,pls30,svm,2,30.0,0.9221045012157324,0.6587698254031721,0.6653365933762956
chrom_hmm_E6E7,pls30,mlp,2,30.0,0.9226059951569748,0.672364387578302,0.6859738333598178
chrom_hmm_E6E7,pls30,cnn,2,30.0,0.9345629072695107,0.7806277489004398,0.7809147654620096
chrom_hmm_E6E7,ae,xgboost,3,64.0,0.8108582248312125,0.573170731707317,0.5679146138981404
chrom_hmm_E6E7,ae,random_forest,3,64.0,0.8098383535444027,0.5868563685636856,0.5807643822409115
chrom_hmm_E6E7,ae,logistic,3,64.0,0.8309532656911767,0.6094850948509485,0.5887876329377434
chrom_hmm_E6E7,ae,elasticnet,3,64.0,0.830045680721237,0.6109756097560975,0.5906397306397307
chrom_hmm_E6E7,ae,svm,3,64.0,0.8251911510243244,0.6176151761517615,0.5987757415264863
chrom_hmm_E6E7,ae,mlp,3,64.0,0.8507366178846819,0.6365853658536585,0.587005401654458
chrom_hmm_E6E7,ae,cnn,3,64.0,0.84559952239608,0.644308943089431,0.6106510236945019
chrom_hmm_E6E7,ae_vae,xgboost,3,64.0,0.8023946758557615,0.5560975609756098,0.5563160853150629
chrom_hmm_E6E7,ae_vae,random_forest,3,64.0,0.7948593074200557,0.5742547425474255,0.5682612238519411
chrom_hmm_E6E7,ae_vae,logistic,3,64.0,0.8409860258848377,0.6331978319783199,0.5998083118457096
chrom_hmm_E6E7,ae_vae,elasticnet,3,64.0,0.8392556378442823,0.6124661246612466,0.5856452726017943
chrom_hmm_E6E7,ae_vae,svm,3,64.0,0.8324981392419558,0.6752032520325203,0.5780269472129937
chrom_hmm_E6E7,ae_vae,mlp,3,64.0,0.840614084768989,0.629539295392954,0.5784901796772385
chrom_hmm_E6E7,ae_vae,cnn,3,64.0,0.8331287294680458,0.612059620596206,0.5928959928959929
chrom_hmm_E6E7,chrom_hmm,xgboost,3,2.0,0.682632125047431,0.5436314363143632,0.5160233637010846
chrom_hmm_E6E7,chrom_hmm,random_forest,3,2.0,0.6898060208853951,0.5303523035230353,0.4940768354561458
chrom_hmm_E6E7,chrom_hmm,logistic,3,2.0,0.6855357074697507,0.5208672086720868,0.4548138238573021
chrom_hmm_E6E7,chrom_hmm,elasticnet,3,2.0,0.6770206765862191,0.5224932249322493,0.3804948576457501
chrom_hmm_E6E7,chrom_hmm,svm,3,2.0,0.7193952592487814,0.5670731707317073,0.4924760717888722
chrom_hmm_E6E7,chrom_hmm,mlp,3,2.0,0.7263606921832819,0.5722222222222223,0.5004947988585106
chrom_hmm_E6E7,chrom_hmm,cnn,3,2.0,0.7166715173607136,0.5223577235772358,0.428105375941114
chrom_hmm_E6E7,none,xgboost,3,50775.0,0.876086471269297,0.668970189701897,0.6679518305189146
chrom_hmm_E6E7,none,random_forest,3,50775.0,0.8629712727585023,0.6153116531165311,0.6123693071061492
chrom_hmm_E6E7,none,logistic,3,50775.0,0.8927069089974248,0.6926829268292684,0.6952546296296296
chrom_hmm_E6E7,none,elasticnet,3,50775.0,0.876079960019429,0.6527100271002709,0.6461465636295535
chrom_hmm_E6E7,none,svm,3,50775.0,0.8464267504971376,0.6490514905149051,0.6307035780719991
chrom_hmm_E6E7,none,mlp,3,50775.0,0.6586519448803988,0.3495934959349593,0.105914118979183
chrom_hmm_E6E7,none,cnn,3,,,,
chrom_hmm_E6E7,pca100,xgboost,3,100.0,0.8621310057860313,0.6956639566395664,0.6839325904707039
chrom_hmm_E6E7,pca100,random_forest,3,100.0,0.8473629133988799,0.6430894308943089,0.6417711634743465
chrom_hmm_E6E7,pca100,logistic,3,100.0,0.8884964551109196,0.6871273712737128,0.6786697836492088
chrom_hmm_E6E7,pca100,elasticnet,3,100.0,0.8847745648127566,0.6967479674796748,0.6901551123773345
chrom_hmm_E6E7,pca100,svm,3,100.0,0.8528327632247601,0.663821138211382,0.6481536481536482
chrom_hmm_E6E7,pca100,mlp,3,100.0,0.861057921870989,0.663821138211382,0.659400026631665
chrom_hmm_E6E7,pca100,cnn,3,100.0,0.8471416829260808,0.6849593495934959,0.6744683519766473
chrom_hmm_E6E7,pca200,xgboost,3,200.0,0.8750043080898912,0.6860433604336044,0.6779161000104613
chrom_hmm_E6E7,pca200,random_forest,3,200.0,0.8437059672050049,0.6612466124661247,0.6542846148205101
chrom_hmm_E6E7,pca200,logistic,3,200.0,0.9013166196284996,0.7230352303523034,0.7222863118127235
chrom_hmm_E6E7,pca200,elasticnet,3,200.0,0.8964986455477645,0.6982384823848239,0.6910364145658264
chrom_hmm_E6E7,pca200,svm,3,200.0,0.8567329972181247,0.6734417344173441,0.6598721420807311
chrom_hmm_E6E7,pca200,mlp,3,200.0,0.8912403762604321,0.7230352303523034,0.7147831592276037
chrom_hmm_E6E7,pca200,cnn,3,200.0,0.8500599296934698,0.6275067750677507,0.6317187288708587
chrom_hmm_E6E7,pca300,xgboost,3,300.0,0.8738791341759041,0.7208672086720868,0.6980759265902504
chrom_hmm_E6E7,pca300,random_forest,3,300.0,0.8485033293442573,0.6620596205962059,0.6415097243383379
chrom_hmm_E6E7,pca300,logistic,3,300.0,0.8914445825278468,0.6856368563685638,0.6839363496175519
chrom_hmm_E6E7,pca300,elasticnet,3,300.0,0.8887570688224143,0.6856368563685638,0.6832557153740842
chrom_hmm_E6E7,pca300,svm,3,300.0,0.8656790803271192,0.6734417344173441,0.6598721420807311
chrom_hmm_E6E7,pca300,mlp,3,300.0,0.8875602009955478,0.7037940379403794,0.7006409925933563
chrom_hmm_E6E7,pca300,cnn,3,300.0,0.8063573841689812,0.5775067750677506,0.4948979864981342
chrom_hmm_E6E7,pls20,xgboost,3,20.0,0.850642995279718,0.6119241192411925,0.6177794898133881
chrom_hmm_E6E7,pls20,random_forest,3,20.0,0.8495125871066774,0.6497289972899729,0.6602619736419157
chrom_hmm_E6E7,pls20,logistic,3,20.0,0.8834614300126707,0.678590785907859,0.6829308598376232
chrom_hmm_E6E7,pls20,elasticnet,3,20.0,0.881124896998763,0.688211382113821,0.6968125960061444
chrom_hmm_E6E7,pls20,svm,3,20.0,0.882226140198436,0.6619241192411924,0.6610530710329098
chrom_hmm_E6E7,pls20,mlp,3,20.0,0.8741775196853045,0.6563685636856369,0.6576719576719576
chrom_hmm_E6E7,pls20,cnn,3,20.0,0.8564356033645947,0.6548780487804878,0.6518508325306178
chrom_hmm_E6E7,pls30,xgboost,3,30.0,0.8528282960957198,0.668970189701897,0.6843346253229973
chrom_hmm_E6E7,pls30,random_forest,3,30.0,0.8430158776266717,0.6497289972899729,0.6581216177685282
chrom_hmm_E6E7,pls30,logistic,3,30.0,0.8770952425590259,0.6715447154471544,0.6775784182732073
chrom_hmm_E6E7,pls30,elasticnet,3,30.0,0.8782970031785376,0.688211382113821,0.6968125960061444
chrom_hmm_E6E7,pls30,svm,3,30.0,0.8788041930578102,0.6811653116531166,0.6892502258355918
chrom_hmm_E6E7,pls30,mlp,3,30.0,0.8781030362257503,0.6589430894308944,0.6629504306270008
chrom_hmm_E6E7,pls30,cnn,3,30.0,0.8748550404932384,0.6897018970189702,0.7005153655277724
chrom_hmm_E6E7,ae,xgboost,4,64.0,0.8270638390036336,0.6802942315137437,0.6693025288901482
chrom_hmm_E6E7,ae,random_forest,4,64.0,0.8188083036319574,0.6256291134339914,0.6207890109008839
chrom_hmm_E6E7,ae,logistic,4,64.0,0.8205815050487844,0.6494773519163762,0.6017281264806017
chrom_hmm_E6E7,ae,elasticnet,4,64.0,0.816313469661741,0.647289972899729,0.6085795820675689
chrom_hmm_E6E7,ae,svm,4,64.0,0.8094617195027904,0.6451025938830818,0.6123556591196196
chrom_hmm_E6E7,ae,mlp,4,64.0,0.8377365875351978,0.640340689121177,0.6118954775671194
chrom_hmm_E6E7,ae,cnn,4,64.0,0.8253793482957716,0.6397599690282617,0.5753254681826111
chrom_hmm_E6E7,ae_vae,xgboost,4,64.0,0.8150397886687198,0.6244483159117306,0.6110736999625889
chrom_hmm_E6E7,ae_vae,random_forest,4,64.0,0.8137526731934471,0.6548006194347658,0.6425044091710758
chrom_hmm_E6E7,ae_vae,logistic,4,64.0,0.8133741476660887,0.6731707317073171,0.6369730353776336
chrom_hmm_E6E7,ae_vae,elasticnet,4,64.0,0.8088401443136876,0.6738675958188153,0.6307203907203908
chrom_hmm_E6E7,ae_vae,svm,4,64.0,0.8044788655651667,0.647289972899729,0.6068091168091169
chrom_hmm_E6E7,ae_vae,mlp,4,64.0,0.8242772664515954,0.672783584978707,0.626003890387452
chrom_hmm_E6E7,ae_vae,cnn,4,64.0,0.8207674317892338,0.6561169183120402,0.6107625277619331
chrom_hmm_E6E7,chrom_hmm,xgboost,4,2.0,0.6160302647839043,0.4574332171893148,0.4519802310826153
chrom_hmm_E6E7,chrom_hmm,random_forest,4,2.0,0.5967004977862133,0.423015873015873,0.4164010486906133
chrom_hmm_E6E7,chrom_hmm,logistic,4,2.0,0.58257183153531,0.4126596980255516,0.3484290593405996
chrom_hmm_E6E7,chrom_hmm,elasticnet,4,2.0,0.5877937162406258,0.414847077042199,0.340164918656423
chrom_hmm_E6E7,chrom_hmm,svm,4,2.0,0.6507096779268658,0.4226480836236934,0.4039691813839647
chrom_hmm_E6E7,chrom_hmm,mlp,4,2.0,0.6376491790894697,0.4385017421602787,0.4292103620962681
chrom_hmm_E6E7,chrom_hmm,cnn,4,2.0,0.6391129388500888,0.4276035617499031,0.3862467023600768
chrom_hmm_E6E7,none,xgboost,4,50775.0,0.9031229863558008,0.6764034068912118,0.684675732951595
chrom_hmm_E6E7,none,random_forest,4,50775.0,0.8784981702228508,0.6881145954316685,0.6976556776556776
chrom_hmm_E6E7,none,logistic,4,50775.0,0.916542813771271,0.7162795199380566,0.7309287641401347
chrom_hmm_E6E7,none,elasticnet,4,50775.0,0.9100805667379024,0.7667828106852497,0.7576078845348816
chrom_hmm_E6E7,none,svm,4,50775.0,0.8802591671190005,0.7342624854819976,0.7163732006914131
chrom_hmm_E6E7,none,mlp,4,50775.0,0.8894507310421614,0.5357142857142857,0.5529060998281244
chrom_hmm_E6E7,none,cnn,4,,,,
chrom_hmm_E6E7,pca100,xgboost,4,100.0,0.8809113933113145,0.693283004258614,0.6881010714155118
chrom_hmm_E6E7,pca100,random_forest,4,100.0,0.8672795750186886,0.6781068524970965,0.6713640833109858
chrom_hmm_E6E7,pca100,logistic,4,100.0,0.922379990038468,0.7966511807975222,0.7661956993245337
chrom_hmm_E6E7,pca100,elasticnet,4,100.0,0.9223612475847888,0.7863337204800619,0.7637784979248393
chrom_hmm_E6E7,pca100,svm,4,100.0,0.8976005431971478,0.7634146341463414,0.7440187676916515
chrom_hmm_E6E7,pca100,mlp,4,100.0,0.8745344692986287,0.6482384823848238,0.6499999999999999
chrom_hmm_E6E7,pca100,cnn,4,100.0,0.8009090209148426,0.5830429732868757,0.5955479473067413
chrom_hmm_E6E7,pca200,xgboost,4,200.0,0.8843624415749379,0.690301974448316,0.6834693065329899
chrom_hmm_E6E7,pca200,random_forest,4,200.0,0.8358708146966851,0.654123112659698,0.6367613862566665
chrom_hmm_E6E7,pca200,logistic,4,200.0,0.9109225745502348,0.7461478900503291,0.7494494269006428
chrom_hmm_E6E7,pca200,elasticnet,4,200.0,0.912872911952733,0.7620209059233449,0.7607556044092889
chrom_hmm_E6E7,pca200,svm,4,200.0,0.8991498769510011,0.7689701897018969,0.7512717770034844
chrom_hmm_E6E7,pca200,mlp,4,200.0,0.8902754036117534,0.6992257065427797,0.7040214770984002
chrom_hmm_E6E7,pca200,cnn,4,200.0,0.8763205613421493,0.7112272551296942,0.6911915015790985
chrom_hmm_E6E7,pca300,xgboost,4,300.0,0.8728208381286002,0.6463608207510646,0.6428304993768025
chrom_hmm_E6E7,pca300,random_forest,4,300.0,0.8225164340110919,0.6382694541231126,0.6126013916118863
chrom_hmm_E6E7,pca300,logistic,4,300.0,0.9126309162776686,0.752787456445993,0.7598906687007373
chrom_hmm_E6E7,pca300,elasticnet,4,300.0,0.9115412390459572,0.7202477739063106,0.7219224531918029
chrom_hmm_E6E7,pca300,svm,4,300.0,0.9001477726383108,0.7412891986062718,0.7323605596841879
chrom_hmm_E6E7,pca300,mlp,4,300.0,0.9011273392903982,0.6970383275261324,0.707749766573296
chrom_hmm_E6E7,pca300,cnn,4,300.0,0.7828957704346856,0.5550716221447929,0.5592370979805534
chrom_hmm_E6E7,pls20,xgboost,4,20.0,0.9100838812421964,0.6652922957801007,0.6847629904056237
chrom_hmm_E6E7,pls20,random_forest,4,20.0,0.9097677036199572,0.6631049167634534,0.67784911717496
chrom_hmm_E6E7,pls20,logistic,4,20.0,0.9185930244261604,0.7004065040650406,0.7188752319322131
chrom_hmm_E6E7,pls20,elasticnet,4,20.0,0.9186816424419432,0.7122144792876499,0.730038225809896
chrom_hmm_E6E7,pls20,svm,4,20.0,0.9226599741345728,0.7195509097948122,0.7373376623376623
chrom_hmm_E6E7,pls20,mlp,4,20.0,0.9213573840447058,0.7162795199380566,0.7372171531393811
chrom_hmm_E6E7,pls20,cnn,4,20.0,0.9128438334984332,0.6875145180023229,0.7008526301076271
chrom_hmm_E6E7,pls30,xgboost,4,30.0,0.9081504456646062,0.6575493612078978,0.6703826823251579
chrom_hmm_E6E7,pls30,random_forest,4,30.0,0.9058369724990532,0.6727255129694155,0.6882818701924392
chrom_hmm_E6E7,pls30,logistic,4,30.0,0.9188858428271884,0.7059620596205963,0.7213829584445292
chrom_hmm_E6E7,pls30,elasticnet,4,30.0,0.9193601634010128,0.7273906310491677,0.7439212787849803
chrom_hmm_E6E7,pls30,svm,4,30.0,0.9168041563909338,0.7276809910956251,0.7495329965673916
chrom_hmm_E6E7,pls30,mlp,4,30.0,0.9227448387382046,0.7037746806039489,0.7200085538626037
chrom_hmm_E6E7,pls30,cnn,4,30.0,0.9160175602788472,0.670150987224158,0.6779727095516569
differential_methylation,ae,xgboost,0,64.0,0.8202828217606619,0.5412101825936292,0.5434215887194851
differential_methylation,ae,random_forest,0,64.0,0.8455311179102055,0.6133413301346128,0.6048840870839894
differential_methylation,ae,logistic,0,64.0,0.8938940030192418,0.7245435159269625,0.6768428298757784
differential_methylation,ae,elasticnet,0,64.0,0.8891102673285225,0.7123483939757431,0.6633564109664912
differential_methylation,ae,svm,0,64.0,0.8749491547016982,0.69400906304145,0.6595581960746429
differential_methylation,ae,mlp,0,64.0,0.8840829888316776,0.7334866053578569,0.6678132199184831
differential_methylation,ae,cnn,0,64.0,0.874143234317204,0.7186725309876049,0.6813365573970828
differential_methylation,ae_vae,xgboost,0,64.0,0.8205557994633215,0.6133413301346128,0.6063778925224709
differential_methylation,ae_vae,random_forest,0,64.0,0.8362665584263219,0.6190790350526455,0.6057487569855792
differential_methylation,ae_vae,logistic,0,64.0,0.8765192816282186,0.6623483939757431,0.6323980766750797
differential_methylation,ae_vae,elasticnet,0,64.0,0.874204677171203,0.656883913101426,0.6259255847656946
differential_methylation,ae_vae,svm,0,64.0,0.8692603706672589,0.6692123150739704,0.6381231671554253
differential_methylation,ae_vae,mlp,0,64.0,0.8767716820519228,0.6820871651339463,0.6387028739969917
differential_methylation,ae_vae,cnn,0,64.0,0.873772669107607,0.6550313208050113,0.6061670113675053
differential_methylation,chrom_hmm,xgboost,0,15.0,0.8355223322794464,0.6195255231240836,0.6196934580168113
differential_methylation,chrom_hmm,random_forest,0,15.0,0.8714346125860605,0.6364654138344662,0.6345290122634771
